Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Crop,Soil_Type,Variety,Soil_Moisture
84.03,64.57,88.86,29.4921399,72.92999578,81.56435066,Sugarcane,Clay,Co 86032,67.03
64.17,91.87,156.01,37.74102816,55.92711693,280.3244274,Potato,Silt,Russet,65.95
25.61,26.09,51.47,17.50544811,62.6085724,52.04027917,Tomato,Sandy,Roma,18.3
70.75,101.25,188.06,35.95353983,30.61647331,363.2883974,Sugarcane,Silt,Co 0238,85
73.75,54.09,57.73,18.83732775,57.42724173,54.70956701,Rice,Clay,Arborio,67.52
77.52,98.34,170.57,26.22074457,46.98350262,331.0137005,Sugarcane,Clay,Co 86032,85
65.87,70.56,93.15,23.91914592,58.95072797,168.9691995,Wheat,Clay,Hard Red,56.02
58.47,69.34,92,23.73991259,93.717521,144.8735956,Wheat,Silt,Hard Red,49.49
79.1,114.65,199.24,15.04185521,99.65765647,359.6746781,Potato,Loamy,Yukon Gold,85
73.8,77.19,90.49,44.83999405,89.91393859,152.1600909,Wheat,Loamy,Soft Red,31.47
63.76,79.07,142.61,26.75636669,62.62664708,254.6953643,Maize,Peaty,Dent,67.8
79.58,100.14,165.74,36.0147667,46.20924513,303.2536619,Sugarcane,Clay,Co 0238,85
56.39,92.19,171.04,34.35198371,33.84817663,360.1097784,Maize,Saline,Dent,49.16
78.44,61.14,76.43,42.517119,56.58945993,100.4935252,Rice,Peaty,Jasmine,67.67
71.63,96.95,151.12,35.26175259,82.0716904,288.5887316,Wheat,Clay,Durum,65.89
48.52,91.24,160.96,12.82640599,78.38207271,329.8208797,Wheat,Saline,Hard Red,54.56
78.46,103.57,190.48,18.06352808,62.99246419,389.4590521,Sugarcane,Silt,Co 86032,85
28.98,33.88,54,20.69756113,65.09170861,60.82296986,Wheat,Sandy,Durum,15
45.83,87.53,149.89,27.336508,45.23757584,328.4760715,Wheat,Saline,Durum,41.54
93.65,105.35,168.82,43.93209956,53.83748722,297.1264774,Sugarcane,Loamy,Co 86032,84.52
65.9,50.79,56.03,24.12393777,37.13797925,35.20635101,Sugarcane,Clay,Co 86032,41.45
74.3,87.56,128.88,24.58583882,92.93128737,213.9633494,Tomato,Loamy,Beefsteak,56.64
65.06,72.42,121.85,27.66206065,54.63131751,210.5798281,Maize,Peaty,Dent,63.88
62.03,64.94,79.43,30.46063708,89.1180576,103.7515306,Tomato,Silt,Beefsteak,50.24
58.75,77.19,136.8,13.57860341,73.89249773,213.8394987,Potato,Saline,Yukon Gold,55.98
36.48,77.5,151.45,10.50996732,31.69854937,322.1309568,Wheat,Silt,Durum,51.14
77.48,95.32,162.48,10.12202169,92.46048124,312.4194559,Sugarcane,Silt,Co 99004,85
55.62,87.05,185.51,18.28119609,39.94093062,344.7635278,Potato,Silt,Yukon Gold,82.32
67.86,51.18,66.78,37.14148371,44.34372772,61.75729878,Rice,Silt,Basmati,46.16
78.53,74.14,121.7,44.73745107,65.97429859,156.4810683,Potato,Peaty,Yukon Gold,69.22
77.04,76.28,121.49,44.41095311,78.19184387,206.124034,Maize,Silt,Sweet,52.13
81.19,83.15,130.87,25.46581491,62.34224424,205.5836564,Sugarcane,Clay,Co 99004,85
69.81,98.01,164.74,12.04189744,73.39483009,335.8544066,Rice,Clay,Basmati,85
38.65,67.42,135.39,16.60394248,56.30720185,255.5555356,Maize,Sandy,Dent,35.35
71.55,69,123.56,15.56317822,69.69227014,185.3462439,Maize,Loamy,Flint,47.63
82.08,115.66,197.13,36.60287421,35.41811733,380.5417728,Sugarcane,Loamy,Co 99004,85
78.68,88.93,129.76,36.74766675,96.79135359,241.2124947,Maize,Saline,Flint,51.69
74.95,86.93,118.85,41.14288565,80.99747879,205.4788872,Tomato,Peaty,Roma,75.68
85.29,95.63,144.7,44.25221504,62.9203022,270.898211,Rice,Silt,Arborio,85
70.89,87.37,151.61,15.04120109,87.61839035,258.6038215,Maize,Peaty,Sweet,81.9
80.97,66.29,100.12,42.06946221,40.99531919,159.8653794,Rice,Peaty,Arborio,79
78.14,113.96,182.41,20.65138192,98.30047088,380.6886422,Tomato,Clay,Cherry,85
81.76,75.66,112.99,35.45834272,73.96473665,141.9059802,Potato,Loamy,Yukon Gold,56.12
70.84,98.5,188.79,22.97246096,32.99032484,364.8663912,Sugarcane,Clay,Co 86032,85
42.38,59.85,107.55,11.73470044,36.37212968,165.7164652,Potato,Saline,Red,39.84
67.62,59.95,85.48,32.66170375,71.11660767,118.1304552,Rice,Saline,Jasmine,47.48
82.03,109.83,182.88,24.16107687,88.76718615,372.7841255,Rice,Saline,Arborio,85
49.2,48.77,71.77,12.31610198,59.37730226,71.6238106,Potato,Saline,Red,30.73
76.19,49.67,62.46,29.4668424,38.88915317,44.6131331,Sugarcane,Clay,Co 99004,45.38
73.27,83.96,129.62,15.52939933,99.45602218,209.7286272,Tomato,Peaty,Beefsteak,85
50.28,53.63,69.83,26.23907995,32.74375897,122.2784852,Wheat,Clay,Durum,32.4
79.3,95.8,148.35,30.84875363,82.77234239,306.6652474,Rice,Silt,Basmati,85
69.41,56.49,81.04,17.10753735,78.26737918,105.2905455,Rice,Saline,Basmati,58.04
38.93,36.37,49.33,20.02496901,38.123759,44.37772899,Wheat,Silt,Durum,23.09
40.88,28.02,57.69,18.77457461,49.05719928,37.72470209,Sugarcane,Sandy,Co 86032,21.82
70.37,51.39,51.56,38.16007739,50.38057117,37.48408074,Sugarcane,Silt,Co 99004,37.81
52.21,69.69,119.38,22.26078525,62.22324585,226.2365198,Wheat,Silt,Durum,47.92
65.8,83.53,109.86,31.54643576,85.65628812,204.2266851,Wheat,Silt,Hard Red,53.57
75.81,105.48,183.56,27.88358641,57.96405389,376.0940869,Sugarcane,Saline,Co 99004,85
72.56,112.44,189.64,17.82373358,95.59561536,372.9480668,Potato,Peaty,Red,85
75.77,97.8,173.55,20.59848553,54.23341895,356.0169709,Sugarcane,Saline,Co 99004,85
68.3,79.13,109.88,22.30015752,98.69210393,182.2025772,Tomato,Silt,Cherry,65.64
70.39,78.98,111.12,29.30325593,80.89730741,197.0804754,Tomato,Peaty,Cherry,69.48
70.68,106.74,167.24,43.43570465,62.16010493,347.0363682,Tomato,Clay,Roma,84.27
52.9,78.6,157.67,27.56257989,64.30218136,285.2334795,Rice,Sandy,Arborio,59.7
91.89,117.16,188.33,44.5044469,94.2390164,385.052987,Rice,Saline,Arborio,85
68.36,61.73,69.19,25.32364334,84.70865059,33.62478192,Potato,Loamy,Yukon Gold,28.74
87.67,88.21,139.08,32.39367462,66.13716241,231.9024329,Rice,Clay,Basmati,85
53.61,89.64,164.71,28.12800719,37.42548274,297.0062803,Potato,Clay,Russet,72.97
81.31,77.98,144.35,32.42186237,41.2393529,227.1718814,Sugarcane,Clay,Co 99004,85
66.33,63.94,96.63,42.90097755,32.86395436,148.9167649,Maize,Loamy,Sweet,25.15
69.86,80.77,130.34,42.84447759,53.37236751,194.0567133,Potato,Peaty,Russet,64.74
58.9,52.27,46.74,19.04059147,96.33526449,26.68042067,Tomato,Saline,Roma,29.51
77.28,70.2,112.16,27.21899355,48.23669466,157.3404224,Sugarcane,Clay,Co 99004,69.56
55.67,65.87,121.31,22.78791641,79.95956802,200.8875263,Rice,Sandy,Jasmine,54.1
55.49,95.69,176.89,13.59177863,38.50122401,372.6684884,Maize,Peaty,Dent,85
70.01,95.42,178.03,12.59834776,78.15582607,324.0082422,Maize,Peaty,Flint,85
64.03,69.54,81.68,22.24226556,73.19819697,136.8277806,Wheat,Loamy,Soft Red,38.04
54.47,56.5,73.08,41.40583481,32.242582,109.4424122,Tomato,Loamy,Cherry,22.22
64.61,92.75,162.62,31.94005357,42.92897074,328.1078828,Tomato,Clay,Roma,76.05
60.76,43.58,52.41,17.1462949,78.27896874,24.33068999,Maize,Clay,Flint,31.28
72.96,92.94,151.73,33.59812797,92.15683398,290.2018989,Wheat,Clay,Durum,73.43
44.06,60.02,96.7,12.20672098,43.46960683,176.731653,Wheat,Peaty,Hard Red,45.74
89.04,115.35,197.8,18.81101689,86.56068306,388.2390057,Sugarcane,Loamy,Co 0238,85
36.27,31.92,48.22,12.46006052,85.81422766,26.40879369,Wheat,Sandy,Durum,19.17
82.79,113.04,198.34,31.96586218,86.48462856,397.730359,Maize,Clay,Dent,85
50.2,90.67,184.83,28.07195048,81.03689192,377.6699688,Tomato,Sandy,Beefsteak,55.54
32.72,49.72,78.92,34.88827868,55.28066514,122.2328877,Tomato,Sandy,Beefsteak,22.19
63.18,84.65,146.19,28.09287663,53.50343761,243.8013545,Potato,Silt,Russet,74.32
96.48,114.34,187.11,37.27033955,97.28940502,371.0711069,Rice,Saline,Arborio,85
70.12,80.75,120.65,28.93556231,78.28569502,206.6116781,Wheat,Clay,Hard Red,62.72
54.37,59.94,90.35,32.78778279,43.32697672,117.6345877,Potato,Saline,Red,35.16
75.16,61.17,78.62,41.89442717,97.20157,64.04766228,Potato,Saline,Yukon Gold,40.34
68.99,99.31,147.96,37.7134493,74.78090701,295.6405428,Wheat,Clay,Hard Red,69.26
67.78,90.92,164.69,42.69421873,83.00601667,306.789885,Rice,Sandy,Arborio,69.55
74.42,96.51,149.9,22.97238804,97.51851055,264.1903603,Potato,Silt,Russet,84.54
73.53,89.64,154.16,12.85676419,55.07141949,279.5903073,Sugarcane,Clay,Co 86032,85
29.52,50.31,104.88,20.11644367,50.83005852,173.028581,Maize,Sandy,Flint,24.34
57.71,45.21,56.57,39.2418444,62.81464963,44.49365325,Wheat,Silt,Soft Red,20.61
78.35,92.41,138.54,33.67366862,97.05511193,251.9125991,Tomato,Clay,Roma,85
58.29,71.1,114.55,20.88348382,55.33259622,216.835388,Tomato,Saline,Roma,54.44
74.17,83.61,131.32,12.72415969,86.98920496,232.6856577,Rice,Saline,Arborio,85
63.92,102.09,182.05,40.07126228,62.99120654,390.3890347,Maize,Saline,Dent,53.29
75.54,103.16,167.53,24.32955551,70.44201323,339.6625624,Rice,Peaty,Basmati,85
58.5,82.68,142.97,24.54226277,39.12124138,258.033786,Potato,Peaty,Red,82.76
88.21,87.17,151.99,38.66109921,60.34294975,259.4443387,Sugarcane,Saline,Co 99004,77.34
67.96,60.57,90.69,17.35561271,70.49897967,115.2477312,Rice,Silt,Basmati,83.27
43.88,47.76,73.98,43.98511315,75.70837695,91.73321549,Wheat,Sandy,Soft Red,18.63
66.54,85.6,155.59,40.88537484,45.97782013,308.495766,Maize,Peaty,Dent,64.82
87.01,81.98,119.07,41.95268047,62.27334827,169.7991432,Rice,Loamy,Jasmine,64.75
55.67,49.96,63.38,21.99933308,73.46921827,45.81828184,Potato,Silt,Red,41.5
60.09,84.24,145.6,19.62559014,58.90454902,244.923871,Potato,Peaty,Red,85
82.09,65.05,71.13,12.26822999,87.46996981,54.16528458,Sugarcane,Clay,Co 0238,79.56
52.61,86.8,140.38,11.9753732,70.02529366,290.8931203,Wheat,Silt,Durum,60.55
32.3,74.27,159.73,29.64667065,44.43870258,287.4512985,Potato,Sandy,Red,37.02
64.09,92.46,167.27,25.44984596,48.24663273,294.2807765,Potato,Loamy,Russet,63.89
94.5,99.16,143.41,10.01071559,98.13476447,234.9490202,Sugarcane,Loamy,Co 99004,85
58.95,65.46,103.14,30.71650341,35.71263556,189.029517,Rice,Saline,Arborio,51.86
75.47,82.1,121.5,34.97625486,53.50956461,206.463933,Rice,Loamy,Basmati,60.42
68.47,100.5,153.19,12.11937332,98.01097775,312.2821844,Tomato,Peaty,Cherry,85
77.72,45.39,57.42,40.81534743,54.4987005,22.09768919,Sugarcane,Clay,Co 0238,39.21
66.38,89.12,173.21,31.00433341,31.44565559,312.841184,Sugarcane,Silt,Co 99004,85
98.14,76,101.08,35.34613801,84.52510778,117.8691341,Sugarcane,Clay,Co 99004,85
42.51,82.66,168.92,37.36557625,53.66333732,336.7754122,Tomato,Sandy,Beefsteak,44.95
48.35,30.58,55.58,14.07737552,98.38636135,24.90903033,Maize,Sandy,Flint,26.02
41.85,39.48,47.37,14.05746313,51.33476216,52.82253044,Wheat,Saline,Soft Red,19.72
64.34,59.47,70.66,37.40995757,81.41128476,41.52694195,Potato,Clay,Yukon Gold,36.81
72.85,108.56,171.18,41.54709886,48.09799568,373.6613616,Wheat,Clay,Durum,75.58
77.11,104.99,183.59,36.90605068,43.63195275,358.6023361,Sugarcane,Peaty,Co 0238,85
85.67,109.78,178.89,27.81600884,78.3313433,367.2354271,Sugarcane,Clay,Co 0238,85
64.83,88.07,164.76,11.37839378,40.80062277,318.7028132,Sugarcane,Silt,Co 99004,85
56.71,57.57,73.48,25.11721275,67.58788548,111.5936656,Wheat,Saline,Soft Red,29.97
60.16,48.54,62.86,40.71822815,35.4612794,85.20265337,Maize,Peaty,Sweet,25.21
95.19,71.7,100.82,26.63116695,94.96409007,111.4889797,Sugarcane,Clay,Co 0238,85
43.87,78.83,140.54,40.26380333,66.60903938,241.215936,Potato,Sandy,Yukon Gold,33.5
73.22,84.05,131.17,14.27225282,93.70141461,191.4619311,Potato,Loamy,Red,63.33
80.3,104.21,158.87,18.26756955,80.14674616,311.1317969,Rice,Clay,Basmati,85
38.86,36.63,69.64,27.41447025,30.56271275,80.19901451,Sugarcane,Sandy,Co 99004,23.74
86.72,110.42,178.2,42.41012683,93.21519218,353.3999846,Wheat,Clay,Hard Red,85
77.2,105.41,188.69,27.81979885,70.95561331,374.9905938,Tomato,Loamy,Roma,79.52
67.72,78.92,126.05,20.87207225,31.86149973,230.8882894,Rice,Clay,Jasmine,85
57.81,50.02,85.14,35.53208435,99.47193969,88.02831435,Sugarcane,Sandy,Co 99004,32.76
39.7,84.19,165.3,24.97766693,68.65491195,341.3984994,Tomato,Sandy,Beefsteak,47.39
47,58.94,109.69,24.20711758,93.01396883,148.6953882,Maize,Sandy,Dent,27.64
72.55,53.5,77.16,16.37163959,60.41181403,79.99303781,Sugarcane,Peaty,Co 99004,67.77
89.96,116.62,179.71,25.30831999,96.10445836,363.1581026,Rice,Loamy,Jasmine,85
73.26,91.65,153.11,40.00596676,86.79841092,289.5021334,Maize,Silt,Dent,65.95
59.88,80.49,141.19,16.28772075,43.5627932,260.3540628,Maize,Clay,Dent,65.46
62.63,97.85,169.78,30.7958966,66.28227249,336.7566175,Tomato,Silt,Roma,74.79
81.27,54.85,54.07,44.49808696,70.17702607,39.24692379,Rice,Peaty,Basmati,52.36
53.54,51.25,51.95,41.07842044,59.18905843,52.62800744,Tomato,Saline,Beefsteak,21.56
37.25,36.26,54.56,35.99897013,50.22919821,52.31532545,Tomato,Sandy,Cherry,18.68
82.65,84.13,138.59,30.19630199,66.6887125,241.4176117,Sugarcane,Saline,Co 86032,80.25
51.62,77.66,125.16,16.53915038,34.36834776,229.6668103,Tomato,Clay,Cherry,64.89
49.32,40.15,71.34,32.74033089,36.03834915,81.90719761,Maize,Silt,Dent,22.09
51.49,36.78,49.99,34.80150019,35.03731416,35.41057247,Maize,Saline,Dent,13.8
86.81,69.35,90.47,34.33025472,83.9506748,115.2229635,Rice,Peaty,Jasmine,85
70.2,88.42,150.07,21.47444473,83.85806708,283.3206157,Wheat,Peaty,Hard Red,83.34
61.63,61.75,92.03,16.20072289,65.81078757,141.8407336,Tomato,Peaty,Beefsteak,67.33
76.65,63.1,82.24,22.62372562,82.18781197,111.5233656,Rice,Saline,Jasmine,62.67
83.71,108.77,187.32,28.60201204,75.30669255,352.8747079,Sugarcane,Clay,Co 0238,85
88.06,98.48,153.58,37.95607562,73.75659181,258.9772356,Sugarcane,Clay,Co 0238,85
51.35,73.83,122.76,14.03204945,88.83717283,228.8055265,Rice,Sandy,Basmati,63.63
67.28,87.25,140.41,23.59905286,93.05836014,260.7531546,Maize,Silt,Dent,66.23
58.64,86.31,138.31,44.24659308,48.65866039,297.5605756,Tomato,Saline,Beefsteak,46.59
44.09,75.92,158.32,32.94147182,57.15822038,301.1563678,Maize,Sandy,Dent,36.57
32.65,28.3,56.28,15.98645892,63.74644104,50.27911759,Maize,Sandy,Dent,16.97
48.84,70.02,124.21,13.73758954,60.65659701,240.9689513,Wheat,Silt,Hard Red,55.3
58.09,63.74,94.27,19.60177321,46.14230569,133.2145464,Tomato,Loamy,Beefsteak,35.24
36.42,88.02,190.63,19.64344951,51.67938387,399.7975543,Maize,Sandy,Flint,43.28
71.53,91.71,152.4,20.40268218,92.20185835,258.186968,Potato,Silt,Russet,83.28
61.02,88.77,135.06,11.92377341,57.30630915,271.166753,Tomato,Peaty,Cherry,85
54.35,65.18,97.54,21.64187701,43.30543617,134.4292241,Potato,Clay,Russet,49.94
69.14,48.1,60.42,31.02089825,39.2011379,59.92551796,Sugarcane,Silt,Co 86032,36.22
45.67,45.36,71.23,21.91046044,38.28602809,108.452065,Maize,Silt,Flint,28.32
76.69,86.36,137.02,13.74804216,77.03972014,244.4710584,Maize,Clay,Dent,81.98
58.96,57.61,102.27,37.78735359,91.46917603,143.9907597,Rice,Sandy,Arborio,47.2
73.43,105.43,173.7,34.31415958,81.46273829,357.7442342,Tomato,Silt,Cherry,85
48.96,83.9,154.61,21.32640189,43.61372109,295.1499879,Potato,Saline,Russet,56.05
53.63,69.03,119.56,10.3838461,63.99478365,229.0557041,Wheat,Silt,Durum,56.99
39.38,41.89,66.46,26.37742453,83.33235826,30.11121556,Potato,Sandy,Red,19.71
65.56,62.62,86.34,18.54993623,70.42273715,132.6081068,Maize,Peaty,Sweet,61.05
50.67,95.07,158.94,17.93298508,37.46091755,360.6376643,Wheat,Clay,Soft Red,66.55
63.52,52.17,86.81,19.94575678,98.09730105,95.20336438,Sugarcane,Sandy,Co 86032,46.53
84.04,86.13,123.43,21.66372132,87.53544052,199.957787,Sugarcane,Peaty,Co 86032,85
71.46,81.14,140.97,42.10402328,61.26570341,255.6886541,Maize,Saline,Flint,45.43
54.64,83.4,139.64,34.9271128,40.66436938,292.8608628,Wheat,Peaty,Durum,58.55
47.85,71.75,125.33,33.25190187,50.60287569,239.0339906,Wheat,Saline,Durum,33.72
75.07,59.2,94.87,31.98062545,52.5978803,130.7092831,Sugarcane,Silt,Co 99004,60.24
38.53,96.54,195.72,27.09088522,60.01237013,388.4667807,Potato,Sandy,Russet,50.56
85.95,93.88,144.12,30.96377386,66.7955816,249.3785412,Sugarcane,Clay,Co 86032,85
63.34,86.87,139.84,44.97019306,30.99044458,258.5300477,Maize,Clay,Sweet,48.86
52.92,64.56,111.54,15.89650433,66.94009233,185.4846988,Maize,Silt,Dent,48.09
49.8,50.01,95.74,28.49980809,95.9903804,121.9972148,Maize,Sandy,Flint,27.06
88.2,106.01,171.75,44.13570142,83.52937603,331.0675921,Tomato,Loamy,Roma,72.45
46.83,63.9,110.61,30.90426198,82.49558318,179.3117501,Tomato,Sandy,Roma,35.84
70.91,57.02,70.78,40.0626196,44.42782369,81.01240352,Rice,Peaty,Arborio,54.28
64.03,72.73,95.58,14.52169103,69.49706008,160.5488216,Wheat,Loamy,Durum,41.57
73.61,53.32,58.07,33.44369244,89.06130247,46.16691796,Rice,Saline,Arborio,50.12
74.26,80.25,114.65,24.2831216,92.51998126,139.79125,Potato,Clay,Yukon Gold,72.74
71.65,92.6,169.09,22.57600982,85.34493079,314.4790576,Maize,Silt,Flint,73.48
61.79,46.67,41.67,26.13759978,62.95571656,28.53019046,Rice,Saline,Basmati,32.68
23.59,77.06,163.59,12.55625416,41.64928585,354.1022664,Tomato,Sandy,Beefsteak,40.92
57.39,59.89,86.34,43.76336263,57.27531079,113.6532127,Potato,Silt,Russet,35.59
80.71,77.62,103.93,38.48767745,82.12386457,154.3174872,Rice,Peaty,Basmati,85
90.09,79.03,121.81,23.77871559,83.12965813,177.1753111,Rice,Loamy,Basmati,85
81.85,105.77,181.88,40.86033237,69.12224617,379.2868438,Rice,Silt,Basmati,85
64.14,62.25,94.43,27.36044072,63.93697175,139.472265,Wheat,Clay,Durum,49.72
84.03,62.94,83.83,31.41977217,98.10287509,74.88453416,Sugarcane,Saline,Co 0238,58.88
56.23,46.35,55.31,35.43084489,39.91210942,73.87463137,Rice,Saline,Jasmine,27.25
84.16,87.3,139.79,18.0232,86.76516357,228.5502013,Sugarcane,Peaty,Co 99004,85
80.09,107.94,188.18,17.94221806,58.16305776,391.9104375,Sugarcane,Clay,Co 99004,85
60.12,58.09,93.32,30.69573696,31.52374731,143.4116367,Sugarcane,Saline,Co 0238,37.73
65.67,48.57,59.64,21.90552631,65.67772861,50.65746991,Rice,Saline,Arborio,43.54
58.47,86.1,150.04,39.15851692,33.47238389,295.7763029,Tomato,Clay,Beefsteak,69.14
39.07,31.05,54.62,31.81709934,65.05559924,32.38994633,Maize,Sandy,Sweet,13.6
65.46,93.52,159.42,23.19812816,51.87152703,311.7063107,Maize,Clay,Flint,73.36
57.72,59.84,96.45,13.94535496,42.38450955,165.0410329,Maize,Clay,Sweet,50.26
74.94,116.87,200.35,12.32018906,99.25872896,386.3675985,Potato,Clay,Red,85
87.06,99.86,164.6,37.92737545,65.85798242,316.3378885,Rice,Peaty,Jasmine,85
62.65,95.22,158.1,33.76373478,55.10268416,295.8380784,Tomato,Clay,Cherry,74.86
65.04,98.13,178.95,22.51972982,43.17657844,364.8378846,Maize,Clay,Sweet,82.84
74.5,94.41,142.22,21.39652168,91.10232022,253.2063824,Tomato,Clay,Beefsteak,85
69.78,47.74,51.24,36.28456014,66.05545856,27.37915206,Rice,Saline,Arborio,33.87
57.34,47.43,42.52,37.65979991,63.71342049,28.92309148,Wheat,Peaty,Soft Red,28.6
38.89,35.99,62.36,12.76625286,77.17155465,23.67165379,Potato,Sandy,Russet,24.72
91.07,88.35,129.72,31.87448422,83.06882966,211.3753654,Rice,Loamy,Arborio,83.85
61.1,75.62,118.39,31.56176607,66.63175135,218.0492475,Wheat,Clay,Hard Red,50.82
64.71,96.85,162.82,31.74506784,63.848876,331.884637,Tomato,Silt,Beefsteak,81.61
74.39,81.1,111.53,43.00572078,72.66828815,138.640295,Potato,Clay,Russet,60.9
43.96,57.55,109.19,27.60713789,59.04169076,191.0971284,Tomato,Sandy,Roma,37.36
75.74,112.72,192.36,21.58105709,79.60355998,372.5138627,Potato,Clay,Yukon Gold,85
67.34,81.56,133.89,28.69062275,67.57574896,253.5767158,Wheat,Loamy,Durum,45.02
58.38,51.13,61.54,26.286895,74.93891966,30.23443535,Potato,Silt,Red,37
49.74,52.94,101.31,37.08501511,34.4200612,162.7315555,Sugarcane,Sandy,Co 99004,34.37
50.31,59.11,121.12,14.52205997,33.88540369,229.5240876,Maize,Silt,Dent,53.07
58.88,55.82,52.9,41.26442287,82.26835438,50.29455075,Tomato,Peaty,Cherry,31.85
61.9,94.33,183.43,15.18998862,54.29144804,387.7604978,Maize,Silt,Flint,84.25
72.8,94.59,156.12,30.28651727,66.94844692,271.2661474,Potato,Clay,Yukon Gold,85
53.85,91.53,178.41,15.26336789,77.90276291,344.9366962,Sugarcane,Sandy,Co 99004,72.7
72.98,93.99,170.95,27.53882624,36.49860116,331.0639031,Sugarcane,Silt,Co 86032,85
103.18,92.5,128.31,34.06214943,97.05267068,206.2865015,Rice,Loamy,Arborio,85
67.14,61.47,99.84,32.02314103,72.58393349,135.4437671,Maize,Silt,Dent,46.44
51.01,81.21,146.98,15.80451855,37.96137013,300.3628615,Tomato,Silt,Roma,71.04
61.81,101.41,181.76,22.44618066,51.78121941,394.7887444,Wheat,Silt,Hard Red,78.82
72.88,85.48,133.77,35.84959576,74.11249176,212.9540132,Potato,Peaty,Yukon Gold,85
78.54,114.65,196.34,32.52130905,74.92890307,393.1210866,Sugarcane,Silt,Co 99004,85
59.32,47.84,54.61,11.0923766,69.84352201,47.77981179,Tomato,Loamy,Cherry,32.01
44.98,47.93,85.97,10.26614673,44.23828844,146.3531742,Maize,Silt,Flint,39.18
52.21,91.35,144.16,11.39588461,84.01070086,313.1461294,Wheat,Saline,Durum,55.02
61.77,75.07,124.6,35.34909427,44.02046945,189.0234067,Potato,Clay,Red,54.46
82.88,84.58,125.14,22.40929632,95.39089389,213.1799951,Rice,Saline,Arborio,85
89.13,67.59,77.14,33.84607921,94.49560979,57.30842183,Rice,Clay,Jasmine,80.01
41.25,75.82,159.67,10.7075022,55.42995434,321.545698,Rice,Sandy,Jasmine,70.84
83.33,111.9,194.89,44.56065522,39.82466091,384.6658987,Rice,Loamy,Arborio,85
61.2,98.43,164.58,14.96919847,84.81382331,336.9585701,Tomato,Saline,Roma,70.39
60.2,97.32,151.97,25.74426407,79.85902667,294.8147782,Tomato,Silt,Cherry,77.21
75.51,59.69,80.55,11.88243949,96.19923334,74.71003102,Rice,Silt,Arborio,83.66
49.17,47.9,65.86,34.35962921,39.72527671,54.36996818,Potato,Peaty,Russet,29.1
59.29,93.04,168.49,27.98784806,38.55965275,360.3888425,Maize,Silt,Sweet,65.74
81.05,103.66,160.55,15.62526493,89.019659,311.2104761,Rice,Loamy,Basmati,85
81.85,60.25,70.72,21.21712169,80.87931399,69.08096973,Rice,Peaty,Basmati,85
66.37,68.92,99.83,13.59303546,77.36775239,132.4055867,Maize,Loamy,Dent,41.35
64.67,72.1,125.14,13.31794562,76.67411076,219.41295,Maize,Peaty,Sweet,71.52
59.78,66.85,104.45,15.04175699,64.655164,179.401568,Wheat,Loamy,Hard Red,38.66
77.88,105.35,183.77,38.85770583,96.64336037,324.9180551,Potato,Silt,Yukon Gold,85
56,67.3,101.5,22.35732677,45.84238885,140.1299433,Potato,Peaty,Russet,56.77
70.59,83.56,115.64,42.29668018,60.26469863,180.9119193,Potato,Loamy,Yukon Gold,43.38
39.66,47.18,100.34,13.5646949,46.54625108,164.7680223,Sugarcane,Sandy,Co 86032,41.29
87.58,92.4,148.89,41.67949762,68.6986077,252.0035933,Rice,Clay,Jasmine,85
59.09,88.09,145.49,44.5992401,36.86043293,290.722433,Tomato,Peaty,Roma,66.88
30.41,57.03,108.04,18.14902136,75.93378619,232.608556,Wheat,Sandy,Durum,26.28
36.84,60.02,126.64,13.62793236,67.38009184,230.6917371,Maize,Sandy,Flint,33.72
63.4,50.68,63.46,16.82154379,83.67945494,43.81862195,Tomato,Clay,Beefsteak,54.06
78.22,94.65,155.82,36.54532477,89.06864792,280.1509625,Maize,Silt,Dent,72.74
33.99,56.49,113.35,36.02015965,44.96901018,215.8944855,Tomato,Sandy,Cherry,26.52
78.2,88.68,125.36,39.17738736,97.48762022,194.8097653,Potato,Silt,Yukon Gold,70.76
77.78,111.71,193.94,35.72640881,59.59809027,392.508646,Maize,Clay,Dent,85
53.33,98.53,164.42,18.6102898,60.99076026,378.1279078,Wheat,Saline,Hard Red,56.81
56.26,94.05,166,23.99724683,39.24980132,344.3390027,Maize,Loamy,Flint,48.52
83.4,95.77,148.43,31.16999476,93.0324307,266.9810775,Sugarcane,Saline,Co 99004,83.52
36.6,58.7,136.84,11.65821003,57.02064754,218.5768998,Potato,Sandy,Yukon Gold,42.32
80.2,90.83,159.19,17.85972305,50.53461005,270.7283273,Sugarcane,Loamy,Co 99004,85
64.33,91.84,182.37,41.49236216,69.43919226,351.100641,Rice,Sandy,Jasmine,69.89
86.99,58.02,59.75,40.55674296,97.65514622,28.23459878,Sugarcane,Silt,Co 86032,52.4
81.42,63.54,89.28,40.47202445,87.74321823,96.09245375,Maize,Loamy,Dent,35.31
78.39,75.84,101.49,24.77863674,72.01231261,156.028053,Rice,Clay,Arborio,85
75.81,50.25,45.38,18.98501426,99.46503221,20.26334963,Tomato,Clay,Roma,50.13
63.03,54.38,61.75,41.66779624,54.28025028,25.42444771,Potato,Peaty,Russet,36.19
76.83,104.71,172.89,37.59125926,81.71417078,305.6764444,Potato,Peaty,Yukon Gold,85
90.06,90.38,122.51,35.10036717,93.28535798,175.4847923,Rice,Loamy,Jasmine,81.18
